icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,fetch_time
a27569,N258CA  ,United States,1635972528,1635972528,-96.4897,32.8402,815.34,False,58.67,178.49,0.0,,845.82,,False,0,1635972529
a1f432,N225GH  ,United States,1635972417,1635972418,-97.1474,32.7928,152.4,False,26.05,9.09,-8.45,,228.6,,False,0,1635972529
a0cd44,N1505P  ,United States,1635972528,1635972529,-97.3297,33.3896,3017.52,False,152.12,118.04,-6.18,,3101.34,,False,0,1635972529
a7a1b1,LXJ591  ,United States,1635972529,1635972529,-97.1727,32.3809,1836.42,False,138.81,72.98,-7.8,,1889.76,,False,0,1635972529
a25c6e,ENY4167 ,United States,1635972527,1635972528,-97.0562,32.6223,822.96,False,108.04,0.82,-0.33,,883.92,4177,False,0,1635972529
a7668a,AAL1820 ,United States,1635972528,1635972529,-98.0027,33.5004,6705.6,False,225.75,111.24,-10.4,,6865.62,,False,0,1635972529
ac0ca4,N876AD  ,United States,1635972529,1635972529,-96.8429,32.4439,7010.4,False,206.7,170.26,0.33,,7170.42,6265,False,0,1635972529
a4ad27,EDG494  ,United States,1635972529,1635972529,-96.8605,32.9437,2217.42,False,136.83,70.68,20.16,,2255.52,,False,0,1635972529
aae597,AAL280  ,United States,1635972529,1635972529,-97.1607,32.6285,1043.94,False,121.75,173.21,-12.03,,1104.9,1124,False,0,1635972529
a05940,AAL1167 ,United States,1635972529,1635972529,-97.6338,33.0304,10370.82,False,212.07,290.15,0.0,,10538.46,6662,False,0,1635972529
ab1853,N814BB  ,United States,1635972529,1635972529,-96.0985,32.257,9448.8,False,187.37,10.6,1.63,,9715.5,4057,False,0,1635972529
ac250b,SWA1566 ,United States,1635972529,1635972529,-97.1019,32.8646,11269.98,False,250.49,111.19,0.0,,11490.96,0530,False,0,1635972529
a1c975,N214MD  ,United States,1635972529,1635972529,-96.8037,32.8965,518.16,False,79.14,321.86,-0.33,,579.12,3625,False,0,1635972529
a94105,ENY4165 ,United States,1635972528,1635972528,-96.4326,32.3712,3611.88,False,153.78,321.52,-8.45,,3733.8,,False,0,1635972529
a9c9d0,N73ML   ,United States,1635972528,1635972528,-96.1381,33.0216,8229.6,False,192.0,278.63,0.0,,8435.34,6040,False,0,1635972529
acbc40,N92EL   ,United States,1635972328,1635972517,-96.0432,33.4451,800.1,False,66.81,330.47,-0.65,,868.68,,False,0,1635972529
a4529d,N378MG  ,United States,1635972528,1635972528,-97.2285,33.0543,510.54,False,91.72,273.22,-0.33,,579.12,6103,False,0,1635972529
a2b12d,UAL662  ,United States,1635972528,1635972528,-96.6769,33.139,4312.92,False,170.02,229.42,-9.75,,4442.46,2623,False,0,1635972529
a1f1de,SWA2065 ,United States,1635972529,1635972529,-96.7352,33.1483,1432.56,False,112.87,145.59,0.0,,1485.9,,False,0,1635972529
adca15,AAL2456 ,United States,1635972461,1635972465,-97.01,32.8592,190.5,False,73.05,0,-3.9,,259.08,3763,False,0,1635972529
a6a79c,N528KW  ,United States,1635972529,1635972529,-96.4755,33.7152,10370.82,False,226.66,332.27,0.0,,10568.94,4113,False,0,1635972529
a2c90d,ENY4264 ,United States,1635972528,1635972529,-97.3581,32.9233,3322.32,False,173.89,232.45,8.78,,3421.38,5111,False,0,1635972529
a8bf6e,ENY4002 ,United States,1635972528,1635972528,-96.2661,32.7489,3261.36,False,181.58,99.62,-0.33,,3352.8,5237,False,0,1635972529
a06db4,AAL1068 ,United States,1635972528,1635972529,-96.7474,32.4966,1958.34,False,132.47,273.56,-5.85,,2019.3,6137,False,0,1635972529
ac066b,AAL2104 ,United States,1635972529,1635972529,-97.0619,33.8246,7376.16,False,216.23,6.01,8.45,,7536.18,7062,False,0,1635972529
a05c59,AAL2198 ,United States,1635972529,1635972529,-97.0555,32.7376,853.44,False,87.46,0.34,0.0,,906.78,6603,False,0,1635972529
a9979f,SWA43   ,United States,1635972529,1635972529,-96.1921,32.2198,3482.34,False,162.26,325.2,-7.15,,3604.26,,False,0,1635972529
a6c1fe,N5342Y  ,United States,1635972528,1635972528,-96.5045,33.3032,822.96,False,56.08,269.47,-1.3,,876.3,,False,0,1635972529
a1701b,FDX3154 ,United States,1635972528,1635972528,-97.4097,33.0479,1866.9,False,141.0,247.93,23.73,,1889.76,,False,0,1635972529
a1e671,N221TR  ,United States,1635972510,1635972514,-97.8089,32.6995,1127.76,False,78.43,187.92,0.0,,1165.86,5611,False,0,1635972529
a84a50,EJA633  ,United States,1635972529,1635972529,-96.7948,32.2437,6492.24,False,208.56,161.74,10.4,,6652.26,6203,False,0,1635972529
aa763f,AAL869  ,United States,1635972528,1635972528,-96.7099,33.5045,5821.68,False,222.55,37.11,9.75,,5958.84,2254,False,0,1635972529
a20690,N23EE   ,United States,1635972529,1635972529,-96.0791,32.2691,12496.8,False,262.03,113.24,0.33,,12717.78,4146,False,0,1635972529
a1cc4f,N215CH  ,United States,1635972528,1635972528,-96.7395,32.4766,1463.04,False,95.13,51.15,-0.33,,1485.9,,False,0,1635972529
abd010,AAL1263 ,United States,1635972225,1635972225,-97.0099,32.8663,152.4,False,71.0,0.42,-3.25,,220.98,2745,False,0,1635972529
abdc76,ASH6043 ,United States,1635972528,1635972528,-96.7089,33.4885,8534.4,False,211.93,195.49,0.0,,8755.38,1134,False,0,1635972529
a992ab,N716DJ  ,United States,1635972528,1635972528,-96.7264,33.0694,830.58,False,106.73,146,0.0,,883.92,6530,False,0,1635972529
abdc78,SWA1959 ,United States,1635972528,1635972529,-97.9007,33.6134,5311.14,False,189.98,114.14,-14.63,,5448.3,7730,False,0,1635972529
ab9f54,UAL790  ,United States,1635972529,1635972529,-96.8935,33.299,11277.6,False,265.4,30.39,0.0,,11490.96,4034,False,0,1635972529
aa3839,SKW3254 ,United States,1635972529,1635972529,-96.9751,32.5859,1440.18,False,102.99,323.53,0.65,,1493.52,4520,False,0,1635972529
a81f1a,EJA622  ,United States,1635972489,1635972490,-96.8292,32.9523,175.26,False,53.89,339.32,-3.58,,236.22,7750,False,0,1635972529
ab3133,DAL910  ,United States,1635972529,1635972529,-96.5832,33.3745,10058.4,False,253.18,104.71,0.0,,10248.9,1346,False,0,1635972529
acb4e9,ASH5846 ,United States,1635972294,1635972294,-97.055,32.8715,152.4,False,69.97,0.42,-4.23,,243.84,,False,0,1635972529
a8bcdd,NKS748  ,United States,1635972529,1635972529,-96.2734,32.1976,6050.28,False,182.18,330.76,-9.75,,6217.92,7056,False,0,1635972529
ad247c,ASH5740 ,United States,1635972529,1635972529,-96.9685,33.4021,4716.78,False,193.68,12.89,10.73,,4831.08,3460,False,0,1635972529
aa73a0,SWA5077 ,United States,1635972529,1635972529,-97.0325,32.8878,3048.0,False,140.1,211.18,20.48,,3116.58,3672,False,0,1635972529
a037b2,DAL1308 ,United States,1635972528,1635972529,-96.0601,33.0575,11269.98,False,254.21,343.18,-0.33,,11506.2,,False,0,1635972529
acfd2c,AAL2714 ,United States,1635972529,1635972529,-97.0105,32.7612,784.86,False,88.5,1,-5.2,,845.82,,False,0,1635972529
a9c2de,SKW3249 ,United States,1635972529,1635972529,-97.0551,32.8124,541.02,False,67.39,0,-4.23,,586.74,2156,False,0,1635972529
a23d25,SWA1054 ,United States,1635972528,1635972529,-96.086,33.3964,4023.36,False,159.88,218.86,-7.8,,4130.04,,False,0,1635972529
acdc6b,N928FM  ,United States,1635972529,1635972529,-96.7467,32.7862,12192.0,False,219.47,193.97,-0.33,,12405.36,2121,False,0,1635972529
a613e0,ASA158  ,United States,1635972528,1635972528,-96.6078,32.8922,1120.14,False,107.04,185.79,-4.88,,1173.48,4055,False,0,1635972529
a1e8ad,N222CM  ,United States,1635972529,1635972529,-96.7286,32.8323,510.54,False,86.6,313.56,0.0,,586.74,,False,0,1635972529
a98853,N713MP  ,United States,1635972528,1635972528,-96.1865,32.3741,2042.16,False,71.66,7.84,0.0,,2095.5,,False,0,1635972529
aaf1f2,AAL1270 ,United States,1635972529,1635972529,-96.6813,32.9372,3688.08,False,195.64,114.88,11.38,,3779.52,3434,False,0,1635972529
a4d236,PEG650  ,United States,1635972529,1635972529,-96.645,32.0917,14325.6,False,280.67,118.82,0.33,,14538.96,,False,0,1635972529
a4a8e0,N4KR    ,United States,1635972528,1635972528,-96.6702,32.6971,1211.58,False,90.95,315.92,-3.58,,1242.06,,False,0,1635972529
a4d200,N41CG   ,United States,1635972367,1635972367,-97.1996,33.1307,480.06,False,77.18,1.15,-3.58,,541.02,1515,False,0,1635972529
a1f9af,N2260M  ,United States,1635972518,1635972528,-97.5664,33.0047,670.56,False,57.48,135.73,-0.33,,739.14,,False,0,1635972529
06a12f,QTR04C  ,Qatar,1635972378,1635972379,-97.0549,32.8713,144.78,False,68.94,0.43,-3.58,,213.36,2310,False,0,1635972529
a63975,N50VC   ,United States,1635972529,1635972529,-96.817,32.8228,228.6,False,59.3,315.35,-3.9,,304.8,1520,False,0,1635972529
a47bd2,N3883Q  ,United States,1635972529,1635972529,-97.3201,32.6114,815.34,False,40.97,7.21,5.2,,861.06,,False,0,1635972529
ad90a3,AAL2297 ,United States,1635972566,1635972566,-97.01,32.8585,190.5,False,72.02,0.41,-4.23,,266.7,0773,False,0,1635972566
a7b05e,N595E   ,United States,1635972566,1635972566,-96.4997,32.5475,1737.36,False,118.95,314.82,0.0,,1805.94,,False,0,1635972566
a21026,N232CF  ,United States,1635972565,1635972565,-97.5933,33.5023,3451.86,False,164.98,115.69,-6.18,,3550.92,,False,0,1635972566
a71337,JIA5126 ,United States,1635972566,1635972566,-96.5308,33.248,4686.3,False,177.43,228.17,-4.88,,4808.22,0715,False,0,1635972566
a4634b,LXJ382  ,United States,1635972565,1635972565,-96.8895,33.2389,6941.82,False,193.69,171.14,13.98,,7117.08,,False,0,1635972566
a3ee0b,UPS2954 ,United States,1635972566,1635972566,-97.7912,32.9086,7551.42,False,208.57,290.8,11.05,,7719.06,0514,False,0,1635972566
a582b7,XSR454  ,United States,1635972564,1635972566,-97.011,32.7077,1120.14,False,86.43,0.34,-6.5,,1173.48,7076,False,0,1635972566
a2f6b3,ENY4248 ,United States,1635972565,1635972565,-97.1133,32.9061,10363.2,False,186.31,250.31,0.0,,10568.94,1144,False,0,1635972566
ab7509,N8372R  ,United States,1635972565,1635972565,-97.3655,32.8228,121.92,False,20.23,352.69,1.63,,243.84,,False,0,1635972566
a00711,N1000E  ,United States,1635972394,1635972399,-96.8239,32.8288,175.26,False,58.97,317.12,-2.6,,243.84,5750,True,0,1635972566
acf841,ENY4205 ,United States,1635972565,1635972566,-97.4592,32.4853,1912.62,False,129.06,85.2,-8.13,,1981.2,,False,0,1635972566
ace3be,N93EK   ,United States,1635972565,1635972565,-96.3979,32.6063,2247.9,False,100.75,308.16,-8.45,,2308.86,,False,0,1635972566
aa9bb8,AAL1710 ,United States,1635972327,1635972328,-97.01,32.8658,152.4,False,67.4,0.87,-3.9,,220.98,2641,False,0,1635972566
abbedb,AAL1213 ,United States,1635972565,1635972565,-96.9557,33.0351,2286.0,False,145.31,107.09,13.0,,2346.96,3463,False,0,1635972566
a23494,JSX284  ,United States,1635972566,1635972566,-97.3869,32.7197,5158.74,False,166.97,261.5,9.43,,5295.9,3410,False,0,1635972566
ac20c4,SWA336  ,United States,1635972566,1635972566,-96.7678,32.7804,579.12,False,88.04,315.95,-4.23,,647.7,2412,False,0,1635972566
a6fd40,N55BW   ,United States,1635972565,1635972566,-96.9537,32.4028,1432.56,False,134.95,87.16,-0.33,,1478.28,,False,0,1635972566
a0306c,FDX979  ,United States,1635972566,1635972566,-97.3098,33.7783,10370.82,False,203.4,258.18,0.33,,10553.7,0456,False,0,1635972566
a95d8e,N702SB  ,United States,1635972566,1635972566,-97.9609,32.6121,1645.92,False,79.0,330.76,4.55,,1676.4,,False,0,1635972566
aa6a02,N770LA  ,United States,1635972341,1635972344,-96.8272,32.9473,213.36,False,56.0,339.57,-3.25,,289.56,1162,False,0,1635972566
acc59d,ENY3723 ,United States,1635972565,1635972565,-97.2714,32.5511,1371.6,False,99.18,115.5,-4.55,,1424.94,,False,0,1635972566
a082d2,N132CA  ,United States,1635972566,1635972566,-96.48,32.6609,845.82,False,56.36,174.24,-0.33,,876.3,,False,0,1635972566
ac6dbd,N90KJ   ,United States,1635972564,1635972565,-97.8844,33.1389,6949.44,False,87.91,290.56,7.48,,7124.7,,False,0,1635972566
a27569,N258CA  ,United States,1635972565,1635972565,-96.4891,32.8209,815.34,False,56.63,177.92,0.0,,845.82,,False,0,1635972566
a1f432,N225GH  ,United States,1635972565,1635972565,-97.1615,32.8003,167.64,False,35.08,274.21,-0.33,,236.22,,False,0,1635972566
a0cd44,N1505P  ,United States,1635972566,1635972566,-97.2751,33.3652,2781.3,False,153.97,118.11,-7.15,,2865.12,,False,0,1635972566
a7a1b1,LXJ591  ,United States,1635972566,1635972566,-97.1211,32.3942,1569.72,False,139.3,73.04,-7.48,,1623.06,,False,0,1635972566
a25c6e,ENY4167 ,United States,1635972566,1635972566,-97.056,32.6597,822.96,False,108.03,0.27,0.33,,883.92,4177,False,0,1635972566
a7668a,AAL1820 ,United States,1635972565,1635972565,-97.9195,33.4734,6324.6,False,221.83,111.21,-10.4,,6492.24,,False,0,1635972566
ac0ca4,N876AD  ,United States,1635972565,1635972566,-96.8294,32.3765,7010.4,False,207.21,170.28,0.0,,7170.42,6265,False,0,1635972566
3965a2,AFR178  ,France,1635972565,1635972565,-96.7689,33.894,10972.8,False,205.81,199.11,0.33,,11155.68,2456,False,0,1635972566
a4ad27,EDG494  ,United States,1635972566,1635972566,-96.8069,32.9561,2842.26,False,148.76,74.76,15.28,,2903.22,,False,0,1635972566
aae597,AAL280  ,United States,1635972565,1635972566,-97.1327,32.6042,830.58,False,103.56,93.13,-1.63,,883.92,1124,False,0,1635972566
a05940,AAL1167 ,United States,1635972565,1635972565,-97.7128,33.0547,10370.82,False,211.23,289.94,0.0,,10538.46,6662,False,0,1635972566
ab1853,N814BB  ,United States,1635972565,1635972565,-96.0848,32.318,9448.8,False,194.83,10.81,-0.33,,9715.5,4057,False,0,1635972566
ac250b,SWA1566 ,United States,1635972565,1635972565,-97.0098,32.8343,11269.98,False,251.16,111.26,0.98,,11490.96,0530,False,0,1635972566
a1c975,N214MD  ,United States,1635972566,1635972566,-96.8147,32.9184,388.62,False,65.93,339.44,-3.25,,449.58,3625,False,0,1635972566
a94105,ENY4165 ,United States,1635972565,1635972565,-96.4759,32.4021,3337.56,False,139.49,300.35,-8.13,,3444.24,,False,0,1635972566
a9c9d0,N73ML   ,United States,1635972565,1635972565,-96.2127,33.0314,8229.6,False,189.03,278.92,0.0,,8435.34,6040,False,0,1635972566
acbc40,N92EL   ,United States,1635972328,1635972517,-96.0432,33.4451,800.1,False,66.81,330.47,-0.65,,868.68,,False,0,1635972566
a4529d,N378MG  ,United States,1635972565,1635972566,-97.2556,33.0391,510.54,False,91.34,184.52,-0.33,,579.12,6103,False,0,1635972566
a2b12d,UAL662  ,United States,1635972565,1635972565,-96.7279,33.102,3962.4,False,168.46,228.96,-8.45,,4084.32,2623,False,0,1635972566
a1f1de,SWA2065 ,United States,1635972565,1635972566,-96.7117,33.1178,1432.56,False,112.73,147.11,0.0,,1485.9,,False,0,1635972566
adca15,AAL2456 ,United States,1635972461,1635972465,-97.01,32.8592,190.5,False,73.05,0,-3.9,,259.08,3763,False,0,1635972566
a6a79c,N528KW  ,United States,1635972565,1635972566,-96.5169,33.7812,10370.82,False,226.21,332.21,0.0,,10568.94,4113,False,0,1635972566
a2c90d,ENY4264 ,United States,1635972565,1635972566,-97.4129,32.8877,3695.7,False,177.19,232.43,10.73,,3802.38,5111,False,0,1635972566
a8bf6e,ENY4002 ,United States,1635972564,1635972565,-96.1998,32.7402,3238.5,False,177.1,99.02,-1.63,,3329.94,5237,False,0,1635972566
a06db4,AAL1068 ,United States,1635972565,1635972565,-96.7994,32.4996,1752.6,False,129.42,273.87,-2.6,,1805.94,6137,False,0,1635972566
ac066b,AAL2104 ,United States,1635972566,1635972566,-97.0526,33.8976,7680.96,False,222.47,6.11,7.15,,7840.98,7062,False,0,1635972566
a05c59,AAL2198 ,United States,1635972565,1635972566,-97.0553,32.7659,762.0,False,86.94,0.34,-4.23,,822.96,6603,False,0,1635972566
a9979f,SWA43   ,United States,1635972565,1635972565,-96.2269,32.2625,3352.8,False,158.55,325.18,-5.2,,3451.86,,False,0,1635972566
a6c1fe,N5342Y  ,United States,1635972547,1635972565,-96.5153,33.2993,792.48,False,57.34,189.29,0.98,,830.58,,False,0,1635972566
a1701b,FDX3154 ,United States,1635972565,1635972565,-97.464,33.0365,2636.52,False,138.73,259.32,28.61,,2705.1,,False,0,1635972566
a1e671,N221TR  ,United States,1635972551,1635972560,-97.817,32.6723,1127.76,False,79.9,229.44,0.0,,1165.86,5611,False,0,1635972566
a84a50,EJA633  ,United States,1635972565,1635972566,-96.7691,32.178,6827.52,False,208.07,161.7,4.88,,7002.78,6203,False,0,1635972566
aa763f,AAL869  ,United States,1635972565,1635972565,-96.6564,33.5637,6164.58,False,228.83,37.05,5.53,,6309.36,2254,False,0,1635972566
a1cc4f,N215CH  ,United States,1635972564,1635972565,-96.7112,32.4958,1463.04,False,94.57,52.07,0.33,,1493.52,,False,0,1635972566
abdc76,ASH6043 ,United States,1635972565,1635972566,-96.7231,33.4172,8534.4,False,220.23,181.2,-0.33,,8763.0,1134,False,0,1635972566
a992ab,N716DJ  ,United States,1635972565,1635972565,-96.7,33.045,830.58,False,100.35,105.46,0.33,,883.92,6530,False,0,1635972566
abdc78,SWA1959 ,United States,1635972561,1635972561,-97.8369,33.5895,4892.04,False,192.74,114.1,-11.05,,5052.06,7730,False,0,1635972566
ab9f54,UAL790  ,United States,1635972566,1635972566,-96.8404,33.3747,11277.6,False,265.22,30.54,0.0,,11490.96,4034,False,0,1635972566
aa3839,SKW3254 ,United States,1635972565,1635972566,-96.9943,32.6158,1386.84,False,103.1,332.03,-4.55,,1432.56,4520,False,0,1635972566
a81f1a,EJA622  ,United States,1635972489,1635972490,-96.8292,32.9523,175.26,False,53.89,339.32,-3.58,,236.22,7750,False,0,1635972566
ab3133,DAL910  ,United States,1635972566,1635972566,-96.4862,33.3531,10058.4,False,252.68,104.74,0.0,,10256.52,1346,False,0,1635972566
acb4e9,ASH5846 ,United States,1635972294,1635972294,-97.055,32.8715,152.4,False,69.97,0.42,-4.23,,243.84,,False,0,1635972566
a8bcdd,NKS748  ,United States,1635972565,1635972565,-96.3074,32.2493,5433.06,False,176.38,331.04,-15.28,,5593.08,7056,False,0,1635972566
ad247c,ASH5740 ,United States,1635972566,1635972566,-96.9457,33.4643,5097.78,False,199.48,17.41,10.73,,5219.7,3460,False,0,1635972566
aa73a0,SWA5077 ,United States,1635972565,1635972565,-97.0393,32.8363,3375.66,False,177.52,178.84,5.2,,3451.86,3672,False,0,1635972566
a037b2,DAL1308 ,United States,1635972565,1635972566,-96.0894,33.1389,11277.6,False,252.73,343.08,0.0,,11513.82,,False,0,1635972566
acfd2c,AAL2714 ,United States,1635972566,1635972566,-97.0104,32.7897,601.98,False,82.83,0.36,-5.53,,662.94,,False,0,1635972566
a9c2de,SKW3249 ,United States,1635972566,1635972566,-97.0551,32.8339,403.86,False,63.79,0.46,-3.25,,457.2,2156,False,0,1635972566
a23d25,SWA1054 ,United States,1635972565,1635972566,-96.1259,33.3548,3718.56,False,156.35,218.45,-8.13,,3817.62,,False,0,1635972566
acdc6b,N928FM  ,United States,1635972566,1635972566,-96.7679,32.715,12192.0,False,220.6,194.04,0.33,,12405.36,2121,False,0,1635972566
a613e0,ASA158  ,United States,1635972565,1635972565,-96.612,32.8568,929.64,False,104.84,185.07,-4.55,,982.98,4055,False,0,1635972566
aa7975,LN774SB ,United States,1635972565,1635972565,-96.882,32.8802,556.26,False,127.35,313.69,10.08,,624.84,,False,0,1635972566
a1e8ad,N222CM  ,United States,1635972565,1635972566,-96.7513,32.8521,510.54,False,82.58,315.76,-0.33,,586.74,,False,0,1635972566
a98853,N713MP  ,United States,1635972566,1635972566,-96.1824,32.398,2042.16,False,73.85,8.41,0.0,,2095.5,,False,0,1635972566
aaf1f2,AAL1270 ,United States,1635972565,1635972565,-96.6098,32.9087,4183.38,False,202.01,115.98,15.93,,4282.44,3434,False,0,1635972566
a4d236,PEG650  ,United States,1635972566,1635972566,-96.5475,32.0458,14325.6,False,281.62,118.95,0.33,,14546.58,,False,0,1635972566
a4a8e0,N4KR    ,United States,1635972565,1635972566,-96.6955,32.7177,1082.04,False,87.3,315,-3.58,,1120.14,,False,0,1635972566
a4d200,N41CG   ,United States,1635972367,1635972367,-97.1996,33.1307,480.06,False,77.18,1.15,-3.58,,541.02,1515,False,0,1635972566
a1f9af,N2260M  ,United States,1635972565,1635972565,-97.5455,33.0021,701.04,False,48.69,38.57,0.98,,754.38,,False,0,1635972566
06a12f,QTR04C  ,Qatar,1635972378,1635972379,-97.0549,32.8713,144.78,False,68.94,0.43,-3.58,,213.36,2310,False,0,1635972566
a63975,N50VC   ,United States,1635972557,1635972559,-96.8293,32.8334,137.16,False,58.58,316.07,-1.3,,205.74,1520,False,0,1635972566
a47bd2,N3883Q  ,United States,1635972566,1635972566,-97.3221,32.6262,868.68,False,50.17,346.96,0.33,,906.78,,False,0,1635972566
ad90a3,AAL2297 ,United States,1635972572,1635972578,-97.01,32.8628,160.02,False,71.51,0.41,-4.23,,236.22,0773,False,0,1635972611
a7b05e,N595E   ,United States,1635972610,1635972610,-96.54,32.5814,1638.3,False,119.68,314.83,-9.1,,1706.88,,False,0,1635972611
a21026,N232CF  ,United States,1635972610,1635972610,-97.5222,33.4736,3185.16,False,159.45,115.82,-6.18,,3268.98,,False,0,1635972611
