id,Time,Transcriptions,Length,altitude,heading,speed,contact,clearance,callsign,callsign_matched
72CBD833-54E2-44D1-A77D-A14682567C8B,1635893609,ENVOY  FLY HEADING OF  JOIN ENVOY 44,47,NA,Missing ST,NA,False,False,NA,NA
3CAC9F95-8FD4-4172-9693-01F6FE2DA6D0,1635893647,MAINTAIN 4000 EXPECT ILS 35 RIGHT 2044,38,4000,Missing ST,NA,False,False,NA,NA
6C3173F8-BBB3-4953-A12A-91C560B2728F,1635893662,AMERICAN 1644 WITH YOU OUT OF  FOR AMERICAN 1844 REGIONAL 3500,66,Possibly Missing KW,NA,NA,False,False,AAL1644,NA
53194FC3-C9E1-4164-86DE-4719838718B9,1635893700,10 DEGREES RIGHT AMERICAN ,30,NA,Missing ST,NA,False,False,NA,NA
ADF23EB2-B537-47D5-A6CB-204BDC89BA38,1635893718,320 TO JOIN THE LOCALIZER AMERICAN 2740,39,NA,NA,NA,False,False,AAL2740,NA
38A6DE0E-B6A5-4899-BA19-392D2DD80623,1635893738,4000 TILL ESTABLISHED ON LOCALIZER CLEARED ILS 35 RIGHT,55,Possibly Missing KW,Missing ST,NA,False,True,NA,NA
23E93ECD-0B69-4C4E-A952-B07829DEF069,1635893767, AND 1 HALF AMERICAN,25,NA,NA,NA,False,False,NA,NA
4DCC824F-AD8C-49A6-8B2C-2F976587958C,1635893817,REGIONAL APPROACH DELTA .6 AH DESCENDING VIA THE DELTA 850 REGIONAL JET 35 RIGHT THE SOUTH WEST,101,Missing ST,Missing ST,NA,True,False,NA,NA
1172D1BB-3D8B-42BB-B9D1-115F2167E050,1635893974,3 CLEARED TO JOIN 15 LEFT,25,NA,Missing ST,NA,False,True,NA,NA
39F119BC-EB41-420D-AC28-9683BA85D66B,1635894015,AMERICAN 2034 KNOTS TO 54 ,31,NA,NA,Missing ST,False,False,AAL2034,NA
CC493454-F446-464E-9344-B7F3E4EBC310,1635894031,UP TO 2003 CHECKING IN 7.2 DESCENDING  AMERICAN 2147,59,Missing ST,NA,NA,True,False,AAL2147,NA
A326023E-546E-481F-88B9-9EC76D84585E,1635894035,TRAFFIC 2 OUT 335 RIGHT,23,NA,Missing ST,NA,False,False,NA,NA
F51C38EB-3771-465D-9CF2-AFF1995C78B2,1635894045,BONANZA RIGHT DELTA 1238,24,NA,Missing ST,NA,False,False,DAL1238,NA
DE27642B-16F6-4B43-A91B-CF0CE51143F4,1635894109,4000 TILL ESTABLISHED AH JUST ILS 25,36,Possibly Missing KW,NA,NA,False,False,NA,NA
EB31B8FE-8513-488C-8E64-9C2CFAD3D471,1635894204,330 TO JOIN THE 2003,20,NA,NA,NA,False,False,NA,NA
635EEC9E-4161-4232-A7CC-1A904076FE24,1635894241,AH WE GOT 4 FOR 3000 LEFT 25V IS THAT 5 OKAY CROSS AH 5000 CLEARED THE ILS 35 RIGHT APPROACH MAINTAIN ,108,Missing ST,Missing ST,NA,False,True,NA,NA
01DA7BA8-8530-4A71-BDA1-DB2BF776BEDA,1635894349,ALL RIGHT CLEARED ILS 35 RIGHT AND MAINTAIN 4000 TILL ESTABLISHED,65,4000,Missing ST,NA,False,True,NA,NA
8228F8C1-0F1C-4C6B-A9A7-02351E862477,1635894521,MAINTAIN 5000 AMERICAN 15 THANK YOU,35,5000,NA,NA,False,False,AAL15,NA
50E24F3D-CB2B-4A58-B264-54A2D3E21C53,1635894566,APPROACH SKYWEST  14,29,NA,NA,NA,False,False,SKW14,NA
F15FD7E0-A983-42BD-88CB-8FF1E96EAB82,1635894697,DESCEND MAINTAIN 5000 SKYWEST 36,32,5000,NA,NA,False,False,SKW36,NA
6BA69384-6350-4571-A0CD-27A5F822A0BF,1635894719,AND 5 CLEARED ILS 35 RIGHT AMERICAN 13 THANK YOU,48,NA,Missing ST,NA,False,True,AAL13,NA
B8857556-DF9E-4D29-A78A-6E3B2B03A53D,1635894854,MAINTAIN 5000 TILL ESTABLISHED CLEARED ILS 35 RIGHT LOCALIZER,61,5000,Missing ST,NA,False,True,NA,NA
5940C402-375B-4241-8028-110EFBDB85AF,1635894942,35 RIGHT NORTHWEST 4189,23,NA,Missing ST,NA,False,False,NA,NA
37B94072-03BB-4B43-A2D9-C6AAEF1643C9,1635895145,AH 5000 ENVOY 4189,18,Possibly Missing KW,NA,NA,False,False,ENY4189,NA
B20B8C58-0F1A-49B1-A874-366C3B7FB09B,1635895207,AH BE AH 213 HEADING TO JOIN ENVOY AH ,42,NA,Missing ST,NA,False,False,NA,NA
6D4EA544-34FC-4397-99A4-85694DBA5658,1635895248,ALL RIGHT 184 AND AH  TOWER ENVOY 4189,42,NA,184,NA,True,False,ENY4189,NA
EF6DA842-B4CB-42AE-839A-DC2F20DF5B9C,1635895297,FARGO APPROACH SOUTHWEST ,35,NA,NA,NA,False,False,NA,NA
C88BC3A5-7497-4E77-A78C-D20951197D7D,1635895304,DESCENDING 8004 RUNWAY 15R SKYWEST 784 REGIONAL APPROACH SOUTHWEST 35 RIGHT,75,Missing ST,Missing ST,NA,False,False,SKW784,NA
E51EF8E9-F704-4549-9FD7-0B4CBD66A852,1635895404,APPROACH AIR SHUTTLE  DESCENDING 8000,47,8000,NA,NA,False,False,NA,NA
9E8F16BF-D044-4220-8157-A57D64194734,1635895559,ALL RIGHT TURN RIGHT HEADING 260 DOWN TO 4000 DELTA 584,55,4000,260,NA,False,False,DAL584,NA
FF8FF7D1-060F-4A9C-B079-A361C2C54CC8,1635895582,SLOW TO  SKYWEST 3084,25,NA,NA,NA,False,False,SKW3084,NA
15170E98-6A0E-4767-9643-18F48BAB4697,1635895616,430 TO JOIN SOUTHWEST 584,25,NA,NA,NA,False,False,NA,NA
E42E2D99-A86D-4849-BCCF-03866FA2A162,1635895648,MAINTAIN 4000 TILL ESTABLISHED AH CLEARED ILS RUNWAY 35R SOUTHWEST 34,69,4000,NA,NA,False,True,NA,NA
8EB11E53-0469-4A5C-9EDD-0440967CD291,1635895690,18 APPROACH TOWER OVER THERE AT  SKYWEST 3084,49,NA,NA,NA,True,False,SKW3084,NA
05838047-45F2-41E3-B81A-1C3DEBE4D03E,1635895736,030 TO JOIN AH 1173,19,NA,NA,NA,False,False,NA,NA
172A49E3-2BCE-40DC-AF54-C02172EF3500,1635895863,AND APPROACH OR SO LONG 7 WERE GOING 188 FARGO TOWER,52,NA,NA,NA,True,False,NA,NA
4FA9A39D-8311-4F22-87EF-60002585EE1B,1635898603,AMERICAN 2469 TURN LEFT HEADING 020 INTERCEPT THE 36 LEFT LOCALIZER REDUCE SPEED TO ,89,NA,020,Missing ST,False,False,AAL2469,NA
D0C30B54-AA36-4556-BB9D-87943C684B80,1635898621,OKAY NOW 3000 OUT OF ,28,Possibly Missing KW,NA,NA,False,False,NA,NA
A06A8521-DC61-4B91-A3BC-8792C4CDCF9F,1635898627,AMERICAN 2460 NINES AH MILES FROM AH MAINTAIN 3000 TILL ESTABLISHED CLEARED LOCALIZER RUNWAY 36L,96,3000,NA,NA,False,True,AAL2460,NA
4FD3A876-D23D-450B-BBD4-4C7EBF91F1AD,1635898769,ENVOY 3799 LIMA TURN LEFT HEADING 020 MAINTAIN 3000 TILL ESTABLISHED ON LOCALIZER RUNWAY 36L OKAY 020 MAINTAIN 3000 TILL ESTABLISHED,132,3000,020,NA,False,False,ENY3799,NA
B71741A6-85DD-4B7D-9CFB-8AB0470B68A2,1635898965,SKYWEST 5573 WILL BE OKAY DESCENDING TO 6000 MIKE SKYWEST 5543 ROGER HELLO 36 LEFT LOCALIZER DESCEND AND MAINTAIN 4000,118,4000,Missing ST,NA,False,False,SKW5573,NA
E33264A4-FD3A-4776-9AD3-77828F582E67,1635898969,4000 WELL EXPECT THE LOCALIZER FOR 36 FOX,41,Possibly Missing KW,NA,NA,False,False,NA,NA
83FEC24F-C1F9-4141-8027-719FA23C296C,1635899131,APPROACH SKYWEST ,27,NA,NA,NA,False,False,NA,NA
D5649629-5C70-479B-8E0D-58C6FC5C1598,1635899139,DOWN TO 4000 SKYWEST 34,23,4000,NA,NA,False,False,SKW34,NA
5B0C2327-1400-4E58-84A0-90550ECFEA88,1635899352,SKYWEST 3040 TURN LEFT HEADING  SKYWEST 5573 IS ABOUT 4 FROM TO MAINTAIN 3000 TIL ESTABLISHED ON THE LOCALIZER THE LOCALIZER RUNWAY 36 APPROACH,149,3000,Missing ST,NA,False,False,SKW3040,NA
5D74914F-A165-4519-900F-1E6388D9E25F,1635899357,3000 UNTIL ESTABLISHED CLEARED LOCALIZER 26 LEFT JUST 526,57,Possibly Missing KW,Missing ST,NA,False,True,NA,NA
45238793-C28F-43F3-B754-826ACE871E2F,1635899424,AMERICAN 420 OUT OF 11 FOR 6000,31,Possibly Missing KW,NA,NA,False,False,AAL420,NA
D310D582-E036-4251-B93E-708E12EFFC0F,1635899449,MAINTAIN 4000 CLEARED RNAV 30 APPROACH 36 LEFT REQUEST SKYWEST 34,65,4000,Missing ST,NA,False,True,SKW34,NA
C064677D-61D5-497C-B54E-87638BF2C7A4,1635899573,SKYWEST 3040 CONTACT TOWER 124.15 GOOD DAY SKYWEST 34,53,NA,NA,NA,True,False,SKW3040,NA
1F4A6967-6FBF-423E-AF8E-9920E98CF304,1635899597,DEPARTURE GOOD MORNING P S 2977 HEAVY AH 11000 FOR 6000,55,Possibly Missing KW,NA,NA,False,False,NA,NA
69E36935-34A1-41EE-9440-DA21094C1DDF,1635899608,AMERICAN 420 TURN LEFT HEADING  RIGHT AMERICAN 420,56,NA,Missing ST,NA,False,False,AAL420,NA
6AE62713-DACE-4707-A244-57119DB922A7,1635899659,040 HEADING FOR AH 420,22,NA,Missing ST,NA,False,False,NA,NA
479CB442-2EAC-4EFF-BB05-0B6A8A13719D,1635899695,36 LEFT APPROACH AMERICAN 11,28,NA,Missing ST,NA,False,False,AAL11,NA
A358D5C0-6135-4B2E-994F-6F663E8333C4,1635899819,AMERICAN 420 CONTACT THE TOWER 124.15 GOOD DAY GOOD DAY AND 41,62,NA,NA,NA,True,False,AAL420,NA
C3637874-5599-43A3-B45D-52D3A0ABBD03,1635899921,AND AH OPTI DESCEND DOWN TO 3000 UPS ,42,3000,NA,NA,False,False,NA,NA
65E89290-2A0D-4ABC-812B-708676A612F5,1635900098,415P AH 2977 GOOD MORNING,25,NA,NA,NA,False,False,NA,NA
BC287627-1CB6-4F77-B424-ECC5E158C873,1635900169,EXPECT THE RNAV 26 AH LEFT FOR THIS AREA,40,NA,Missing ST,NA,False,False,NA,NA
C1D0864C-EF62-4B21-944A-E699FBA1F471,1635900347,2590 RIGHT EXCEPT FOR AH 5656,29,NA,Missing ST,NA,False,False,NA,NA
C3641B79-BDF0-444A-9B53-39043E7B37FA,1635900387,TURN LEFT 130 AND JUST BEFORE ON COURSE RUNWAY 6R,49,NA,130,NA,False,False,NA,NA
C286EF62-88B2-4DFA-A73F-A1AA409C035B,1635900481,HEADING 170 KNOTS OR GREATER FOR 511,36,NA,170,170,False,False,NA,NA
C979902D-015C-4BA5-8E0A-2CC58E5373EF,1635900485,OKAY 170 SOUTHWEST 4764 ROGER,29,NA,NA,NA,False,False,NA,NA
BCCA1A41-48BC-42BB-8F6A-A6E28AE9701F,1635900514,ROGER THANK YOU FOR ENVOY 35 ENVOY 3515 B24 GO AHEAD AND CROSS WIND AT 3000 CLEARED RNAV RUNWAY 36L APPROACH,108,Possibly Missing KW,NA,NA,False,True,ENY35,NA
CF251057-0242-44AB-B9D0-3F933AB2D190,1635900576,RIGHT TO  ,22,NA,Missing ST,NA,False,False,NA,NA
85967844-EEAB-4972-9249-2DB9A246585D,1635900593,12415 AH ON FOR YOU OUT OF 6,28,NA,NA,NA,False,False,NA,NA
A7796CEB-83F6-40DD-BD35-618059537ED7,1635900659,AND 6 AGAIN JUST ON FREQUENCY FOR 2957,38,NA,NA,NA,False,False,NA,NA
FE81E8F3-4955-4470-BDF0-1283E5421524,1635900705,AND 16Z BOSTON 015,18,NA,NA,NA,False,False,NA,NA
E088A970-BF07-417B-AA24-E5EA62E9AA1B,1635900740,AMERICAN 1519 IS WITH YOU OUT OF 11 AND A HALF DESCENDING TO 6000,65,6000,NA,NA,False,False,AAL1519,NA
B99F71BA-27ED-4ACB-A039-CC99642E462C,1635900841,AMERICAN 1519 DESCEND MAINTAIN 4000 DOWN TO 4000 AMERICAN 1519,62,4000,NA,NA,False,False,AAL1519,NA
48C43D88-F76A-4ED8-B566-FFB80DD898C3,1635900883,AND WE CAN ABOUT 10 DEGREES LEFT FOR AMERICAN 1519,50,NA,Missing ST,NA,False,False,AAL1519,NA
4BE73FC8-E1A2-48FD-A027-CB48ADCBF869,1635900933,AH 07060 HEADING OF ,26,NA,Missing ST,NA,False,False,NA,NA
F27D0FF6-9E43-438C-B1E9-8DC52C2334F7,1635900944,ALL RIGHT AH NUMBER PLEASE 0762BB,33,NA,Missing ST,NA,False,False,NA,NA
DEB40C2C-4408-4E7F-8717-B7729277F62B,1635900958,AH WERE STILL IMC BUT AH ITS JUST LIGHT RAIN,44,NA,NA,NA,False,False,NA,NA
1CD7B6E3-B149-408A-A655-0165E6B87A68,1635901004,DOWN TO 3000 AMERICAN 1519,26,3000,NA,NA,False,False,AAL1519,NA
68FC93AE-A456-4534-BC9C-8C135EB5CF0F,1635901038,020 INTERCEPT THE FINAL AMERICAN 1519,37,NA,NA,NA,False,False,AAL1519,NA
2995F974-8374-407F-9291-5B6FCC4DA059,1635901074,AMERICAN  HEADING 170,25,NA,170,NA,False,False,NA,NA
33BA8637-9FBF-4CB6-B4F2-19535A5EC053,1635901612,20 INTERCEPT 35 CENTER LOCALIZER AMERICAN 15,44,NA,NA,NA,False,False,AAL15,NA
318320C5-03D4-4EA9-B807-4B9DEBB78E1E,1635902029,YOUR DISCRETION 240,19,NA,NA,NA,False,False,NA,NA
56E70531-1A52-4950-BEFC-DC9946674790,1635902257,VISUAL APPROACH IS .55,28,NA,NA,NA,True,False,NA,NA
7F2720AA-8666-4ADD-9CEF-1E246278ED61,1635902999,0 MAINTAIN THAT WAS ABOUT AH MILE WAYNE FOR ME,46,Missing ST,NA,NA,False,False,NA,NA
28661C3A-2B74-43C8-87DC-F4FAB2F2FA1E,1635903685,APPROACH DELTA 511,18,NA,NA,NA,False,False,DAL511,NA
6C80BEF8-FE71-424B-A217-A71F8DA140AC,1635904268,APPROACH ENVOY 3866,19,NA,NA,NA,False,False,ENY3866,NA
0E631BE3-0514-4190-9E7D-08BEEA617B9C,1635904416,020 JOIN THE FINAL 36 LEFT LOCALIZER,36,NA,Missing ST,NA,False,False,NA,NA
91B8BDA4-C823-4755-8E1C-B1C6AF2F6930,1635904478,2000 TILL ESTABLISHED CLEARED RNAV,34,Possibly Missing KW,NA,NA,False,True,NA,NA
FF1744DB-53BD-43F5-B66D-732A9C602BFD,1635904573,AH NEGATIVE I WAS GOING ENVOY 44,32,NA,NA,NA,False,False,ENY44,NA
5A1D6621-70D7-4549-945B-F5B794D3EBE0,1635904712,APPROACH ENVOY AH 3854 ANY CHANCE WE JUST FOLLOW A BIT,54,NA,NA,NA,False,False,NA,NA
736022DA-009F-4844-A751-FD1E1FD384EA,1635904784,OKAY AH CROSS SHORT AT 3000 CLEARED FOR THE,43,Possibly Missing KW,NA,NA,False,True,NA,NA
3B8033C6-C577-454E-94BE-02EB8CDA339C,1635904907,64000 WELL EXPECT,17,Possibly Missing KW,NA,NA,False,False,NA,NA
C640AF41-18AE-436D-BEED-25439B625914,1635904998,AND WAS THAT WAS 2000 FOR 6,27,Possibly Missing KW,NA,NA,False,False,NA,NA
E29A6324-A428-449D-8995-24B9D5233C83,1635905054,3000 TILL ESTABLISHED CLEARED LOCALIZER,39,Possibly Missing KW,NA,NA,False,True,NA,NA
E1863C88-89FF-48CA-ABCD-EA5232B5F287,1640035937,TOWER NOW 2750 ENVOY 3958 GOOD DAY,34,NA,NA,NA,True,False,ENY3958,NA
74439A1B-869A-4F47-B00A-EFB888592DC7,1640036219,ENVOY ,17,NA,NA,NA,False,False,NA,NA
77EB6B0E-848B-4474-B7C9-D1D8C6D43559,1640036221,ENVOY 4043 APPROACH THANK YOU,29,NA,NA,NA,False,False,ENY4043,NA
90333FCC-20D7-4B22-BE0F-F9EB8DC749E5,1640036298,ENVOY 4043 TURN 10 DEGREES LEFT DESCEND AND MAINTAIN 5000,57,5000,10left,NA,False,False,ENY4043,NA
27F69790-DA70-4783-AC4E-5CB72352B854,1640036300,AND GREEN 5000 WAY 4040,23,Possibly Missing KW,NA,NA,False,False,NA,NA
34F0A44B-1F29-48B8-BA69-DBA4B6926EDE,1640036306,BLUE STREAK 5126 TURN LEFT HEADING 270 REDUCE SPEED TO ,60,NA,270,Missing ST,False,False,NA,NA
E43176FC-C2E0-433B-AED3-3778AAC45165,1640036340,IN SIGHT BLUE STREAK 51,23,NA,NA,NA,False,False,NA,NA
C295880A-BDE8-4228-9674-A7CD1B1A7E91,1640036351,CLEARED VISUAL AH 17 LEFT,25,NA,Missing ST,NA,False,True,NA,NA
3E001DD2-F6A8-4CD5-8AAB-FCBB3A3C5377,1640051741,1 AMERICAN 3866 AIRPORT 11 OCLOCK 15 MILES,42,NA,NA,NA,False,False,AAL3866,AAL566  
86F9F69D-5AF8-4EA6-A5CC-078C5417D6A1,1640051747,AMERICAN  VISUAL APPROACH RUNWAY 16,41,NA,NA,NA,False,False,NA,NA
4C8D2A3F-E16D-4B95-85D0-2016B1AA5F95,1640051805,AMERICAN 232 APPROACH ROGER MAINTAIN 5 FOR NOW,46,Missing ST,NA,NA,False,False,AAL232,NA
85F83795-F95D-4D59-979C-E19F4201AACF,1640051867,AMERICAN  AH 4000,24,Possibly Missing KW,NA,NA,False,False,NA,NA
C8E987BE-578F-455D-9705-B9EA37547A29,1640051883,AMERICAN 6450 DESCEND MAINTAIN 3000,35,3000,NA,NA,False,False,AAL6450,AAL1456 
0F53775D-0CC4-4467-8B4C-B715D0EA0B88,1640051954,AMERICAN 916 AH 2 OCLOCK 8 MILES,32,NA,NA,NA,False,False,AAL916,AAL616  
F18AA05F-E7B1-4F53-AD82-D65EB0A887E0,1640051962,AMERICAN 1856 ROGER FLY HEADING 150 FOR 6 APPROACH 11,53,NA,150,NA,False,False,AAL1856,AAL1456 
CE3F2969-89F5-494C-901B-49410DC7F1B8,1640052240,ENVOY 4190 TURN LEFT HEADING 340,32,NA,340,NA,False,False,ENY4190,NA
98CAFFA8-4497-425C-9190-046F876EE9AD,1640052244,340 FOR ENVOY 4190,18,NA,NA,NA,False,False,ENY4190,NA
B2D62F26-242B-4DF9-878C-69C07D051B91,1640052262,RIGHT 090 SPEED 190 ENVOY 4311,30,NA,090,190,False,False,ENY4311,NA
60E82F43-7CC3-4E4F-97C6-5652B67799B4,1640052279,MINUS 500 OVER 40,17,NA,NA,NA,False,False,NA,NA
9A8E2A21-0F0D-453C-9869-574C04E65F22,1640052325,ENVOY 4190 DESCEND AND MAINTAIN  SOUTHWEST 2190,56,Missing ST,NA,NA,False,False,ENY4190,NA
2A79722D-953B-4ED5-811F-C300D99B80A4,1640052347,ENVOY 4190 TURN LEFT HEADING OF 280,35,NA,280,NA,False,False,ENY4190,NA
49197083-E8A3-463B-91BA-FDCDA0186D93,1640052351,LEFT 280 FOR 531,16,NA,280,NA,False,False,NA,NA
177D7E02-24B2-4A56-B113-CD018BA4CF9F,1640052361,44 AMERICAN .5 FOR 5000,30,Possibly Missing KW,NA,NA,True,False,NA,NA
1F3956A9-89AA-4793-BB93-D70AF9EEC7B8,1640052378,ILL LET YOU KNOW WHEN THE ACTUALLY 1 EIGHTS GATE IF YOUR WAY ILL LET YOU KNOW WHEN WERE AH ENVOY 4311 TURN RIGHT HEADING 130 ADVISE YOU HAVE THE FIELD IN SIGHT,159,NA,130,NA,False,False,ENY4311,NA
1C353EED-45D0-4882-B547-EF27B28AC263,1640052388,WIND 130 AT  ENVOY 4311 THANKS CLEARED VISUAL APPROACH RUNWAY 176 AH TRAFFIC AHEAD AND TO YOUR LEFT OPPOSITE DIRECTION OUT OF 4 FOR 35 GOING TO THE WEST SIDE,161,NA,Missing ST,NA,False,True,ENY4311,NA
B4141B56-8CE7-4D62-AE3F-53FA6CB02AC9,1640052392,RIGHT TRAFFIC IN SIGHT AH CLEARED VISUAL 177 ENVOY 4069,55,NA,Missing ST,NA,False,True,ENY4069,NA
4548726B-F1AA-4EA0-810D-7D065DF5ABCF,1640052415,AH I THINK I CUT YOU WANT AH DESCEND MAINTAIN 3000 AND HEADING OF 220 FOR ENVOY 4190 ENVOY 4190 THAT IS AFFIRMATIVE MAINTAIN 190 KNOTS AND MAINTAIN 190 KNOTS RUNWAY 390 ENVOY 4311 CONTACT THE TOWER NOW AND 126.5,211,3000,220,190,True,False,ENY4190,NA
E9144146-DEA9-416C-A0B0-D87836A6558E,1640052429,ENVOY 4190 ADVISE WHEN YOU HAVE THE FIELD IN SIGHT PLEASE FIELD IN SIGHT B4019 ENVOY 4190 CLEARED VISUAL APPROACH RUNWAY 18R CLEARED FOR THE VISUAL 18 RIGHT RUNWAY 219,167,NA,219,NA,False,True,ENY4190,NA
8771400F-614A-4ECF-9DBC-90884EA0FF3D,1640052553,241 WELL CALL IT AMERICAN ,31,NA,NA,NA,False,False,NA,NA
60752DC3-BE8E-4019-9B46-E6CCB5F015A1,1640052574,SHOWING THE LOOK FOR 18 RIGHT AH AMERICAN ,47,NA,Missing ST,NA,False,False,NA,NA
91F43531-8F42-4C22-87DB-F712F395E21B,1640052584,YEAH WE HAVE THE AIRPORT IN  THANKS AMERICAN  CLEARED VISUAL APPROACH RUNWAY 18R CLEARED FOR VISUAL 18 RIGHT AMERICAN ,133,NA,Missing ST,NA,False,True,NA,NA
2919B607-203E-4758-A900-3AC91E51A3EE,1640052643,AMERICAN  CONTACT YOU HAVE THE TOWER ON  POINT 15 TAKE CARE TO TOWER HAVE AH GOOD EVENING SIR AMERICAN ,120,NA,NA,NA,True,False,NA,NA
E2201CD0-B952-41BF-A69F-F2C533C70C58,1640052660,APPROACH AMERICAN AH 751 HEAVY AH DEPARTING 12 FOR 6000 WE HAVE WHISKEY AMERICAN 71 HEAVY REGIONAL APPROACH GOOD EVENING EXPECT THE VISUAL APPROACH RUNWAY 18R VISUAL 18 RIGHT AMERICAN 751 HEAVY,193,Possibly Missing KW,Missing ST,NA,False,False,NA,NA
E232B4B6-B484-4E8B-937D-9755BD377150,1640052775,DESCEND TO 4000 AMERICAN 751,28,4000,NA,NA,False,False,AAL751,AAL751  
24B5B9B6-98F3-4617-B5F1-B91AD957254B,1640052853,AMERICAN 751 HEAVY TURN 10 DEGREES RIGHT DESCEND AND MAINTAIN 3000,66,3000,10right,NA,False,False,AAL751,AAL751  
619B7ADF-4B7E-40AB-AF0F-DE0691899005,1640052857,10 RIGHT DOWN TO 3000 AMERICAN 751 HEAVY,40,3000,Missing ST,NA,False,False,AAL751,AAL751  
64B16132-5E69-4DFC-97AC-3EFD7A69F868,1640052898,AMERICAN 751 HEAVY TURN RIGHT HEADING 090,41,NA,090,NA,False,False,AAL751,AAL751  
A0D5CA86-5611-48C3-A286-A5D5CFDCE13E,1640052901,RIGHT TURN 090 AMERICAN 751 HEAVY,33,NA,090,NA,False,False,AAL751,AAL751  
70801333-9476-4AC9-B158-013478425FEE,1640052948,AMERICAN 751 HEAVY REDUCE SPEED TO  JUST TO THE AIRPORT FOR 2 OCLOCK 11 MILES,82,NA,NA,Missing ST,False,False,AAL751,AAL751  
E7771F7A-AE2B-4A12-9C60-C45CF2049F8E,1640052952,AH AIRPORTS IN SIGHT AMERICAN AH 751 HEAVY,42,NA,NA,NA,False,False,NA,NA
3A266959-7CD7-4BF0-BA36-C81E12F50D6D,1640052958,AMERICAN 751 HEAVY TURN RIGHT HEADING 150 CLEARED VISUAL APPROACH RUNWAY 18R,76,NA,150,NA,False,True,AAL751,AAL751  
9CBA3F3E-2833-4AF9-886B-4B47491D57E9,1640052962,RIGHT TURN 150 CLEARED FOR VISUAL 18 RIGHT AMERICAN 751,55,NA,150,NA,False,True,AAL751,AAL751  
DAFD77F4-04E0-46B4-8727-5D3F19474EDC,1640052967,APPROACH AH ,21,NA,NA,NA,False,False,NA,NA
ECA672CD-37D4-40DE-9D41-AED2D6A24A65,1640052971,MARK SQUAWK 655 RECALL FOR AH 18 RIGHT,38,NA,Missing ST,NA,False,False,NA,NA
86131403-C8D9-4ABC-8D01-F279FB351ECF,1640053037,MARK 3665 TURN RIGHT HEADING 310,32,NA,310,NA,False,False,NA,NA
D3E4EA43-6694-488A-BF0D-D3A4DE21E678,1640053050,AMERICAN 751 HEAVY CONTACT THE TOWER 124.15,43,NA,NA,NA,True,False,AAL751,AAL751  
1208E284-F30A-441C-962D-222AE89F1511,1640053053,12415 AMERICAN 751 HEAVY GOOD NIGHT,35,NA,NA,NA,False,False,AAL751,AAL751  
129AA605-13C2-42DE-8EA6-EF5AC18AAE1D,1640053104,BIZEX 655 TURN RIGHT HEADING 350 DESCEND AND MAINTAIN 3000,58,3000,350,NA,False,False,NA,NA
06781040-8B51-4EE3-A0C0-7A7C95B25687,1640053107,50 DOWN TO 3000 FEDEX 665,25,3000,NA,NA,False,False,NA,NA
B3E0FB56-B08E-45BC-BE8E-BC593F1C155D,1640053149,3055 TURN RIGHT HEADING 090,27,NA,090,NA,False,False,NA,NA
90C1ACB3-95D8-41D2-9F09-643ABC21F336,1640053190,3655 TURN RIGHT HEADING 150 INTERCEPT THE 18 RIGHT LOCALIZER TW AIRPORT 6 YOUR 3 OCLOCK AND 9 MILES,99,NA,150,NA,False,False,NA,NA
9397AAB7-9335-4C18-ADC9-78B41737E560,1640053197,250 TO INTERCEPT THEN WE HAVE THE AIRPORT IN THE MARKER EX 655 MIKE EX 655 CLEARED VISUAL APPROACH RUNWAY 18R,109,NA,NA,NA,False,True,NA,NA
50B5D49D-20F5-4B94-B58A-8FE5DB013896,1640053200,CLEARED VISUAL 18 RIGHT FOR 3655,32,NA,Missing ST,NA,False,True,NA,NA
717A61BC-051D-4AFD-A9B7-AA398D7E2AF1,1640053260,NOVEMBER 3655 CONTACT VFR TOWER 124.15 GOOD DAY,47,NA,NA,NA,True,False,N3655,NA
8F6D4CD6-8FCC-40A0-9F80-B02956A2DEBB,1640053264,TOWER 2415 HAVE AH GREAT NIGHT PARK 665,39,NA,NA,NA,True,False,NA,NA
33322E11-E5BB-4290-A678-AE6D84AFECF1,1640053325,APPROACH AMERICAN AH 1274 IS AH WITH YOU DESCENDING 9000,56,9000,NA,NA,False,False,NA,NA
2E5E9F85-00B4-4244-8545-FB55F874A523,1640053326,04 WE GOT WHISKEY,17,NA,NA,NA,False,False,NA,NA
9885852E-15F9-4A8A-B8F6-729E9B087C57,1640053334,AMERICAN 1274 REGIONAL APPROACH 18 RIGHT,40,NA,Missing ST,NA,False,False,AAL1274,AAL1274 
79AC8949-578A-44C4-93D4-8F61E119A28B,1640053349,AMERICAN 1274 CLEARED DIRECT JOLIT MAINTAIN 6000 WITH YOU MIKE 686,66,6000,NA,NA,False,True,AAL1274,AAL1274 
435E7DBF-BCC3-4BAA-B6F7-9A677C1B2142,1640053477,AMERICAN 1274 DESCEND AND MAINTAIN 5000,39,5000,NA,NA,False,False,AAL1274,AAL1274 
89591986-A4C0-43B6-A3FA-9F2CB8D787C5,1640053479,CLIMB MAINTAIN 5000 AMERICAN 1274,33,5000,NA,NA,False,False,AAL1274,AAL1274 
49A64152-84AF-49E0-B02E-C1FAFFF37762,1640053535,AMERICAN 1274 DESCEND AND MAINTAIN 4000 DESCEND MAINTAIN 4000 AMERICAN 1274,75,4000,NA,NA,False,False,AAL1274,AAL1274 
